Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,MeanRoomsSquare,AreaRatio,MonthSale,AgeBuilding,WeekdaySale,StreetType,Weekend
Craigieburn,4,house,640000.0,PI,YPA,2017-08-19,20.6,3064,4,2,2,480.0,126.0,,-37.60859,144.92138,Northern Metropolitan,15510,12.6,-0.5841584158415841,8,47,5,Ct,1
Craigieburn,3,house,582500.0,S,YPA,2017-08-19,20.6,3064,3,1,0,947.0,132.0,,-37.59604,144.94021999999995,Northern Metropolitan,15510,18.857142857142858,-0.7553290083410565,8,45,5,Ct,1
Craigieburn,4,house,480000.0,SP,Ray,2017-08-19,20.6,3064,4,2,2,312.0,148.0,,-37.56857,144.91693999999995,Northern Metropolitan,15510,14.8,-0.3565217391304348,8,2,5,St,1
Craigieburn,4,house,523000.0,S,Barry,2017-08-19,20.6,3064,4,2,2,484.0,159.0,,-37.58012,144.91998,Northern Metropolitan,15510,15.9,-0.505443234836703,8,8,5,other,1
Craigieburn,3,house,485000.0,S,Ray,2017-08-19,20.6,3064,3,2,1,321.0,150.0,,-37.56937,144.90524,Northern Metropolitan,15510,18.75,-0.3630573248407643,8,4,5,St,1
Craigieburn,4,house,800000.0,SA,HAR,2017-08-19,20.6,3064,4,2,2,511.0,126.0,,-37.59372000000001,144.89449,Northern Metropolitan,15510,12.6,-0.6043956043956044,8,47,5,other,1
Craigieburn,4,house,632000.0,S,Ray,2017-08-19,20.6,3064,4,2,2,448.0,126.0,,-37.57565,144.91365,Northern Metropolitan,15510,12.6,-0.5609756097560976,8,47,5,Cr,1
other,4,house,1152000.0,S,RW,2017-08-19,23.0,3136,4,2,2,1880.0,255.0,,-37.79325,145.27723999999995,Eastern Metropolitan,11925,25.5,-0.7611241217798594,8,70,5,Av,1
other,3,house,475000.0,S,Barry,2017-08-19,14.0,3047,3,1,2,560.0,108.0,,-37.67345,144.92526,Northern Metropolitan,2246,15.428571428571429,-0.6766467065868264,8,52,5,Cr,1
other,3,house,635000.0,S,HAR,2017-08-19,14.8,3023,3,1,2,712.0,126.0,,-37.761720000000004,144.77265,Western Metropolitan,6388,18.0,-0.6992840095465394,8,47,5,Ct,1
other,3,house,871000.0,S,Ray,2017-08-19,22.2,3172,3,2,2,534.0,126.0,,-37.98068,145.12493999999995,South-Eastern Metropolitan,3940,15.75,-0.6181818181818182,8,47,5,Gr,1
other,4,house,970000.0,PI,Barry,2017-08-19,22.2,3172,4,2,2,364.0,210.0,,-37.96853,145.12948,South-Eastern Metropolitan,3940,21.0,-0.2682926829268293,8,22,5,Ct,1
Doncaster,4,house,1200000.0,VB,Fletchers,2017-08-19,12.4,3108,4,2,1,650.0,126.0,,-37.78911,145.13724,Eastern Metropolitan,9028,12.6,-0.6752577319587629,8,47,5,Rd,1
Doncaster,3,house,1410000.0,S,Jellis,2017-08-19,12.4,3108,3,1,2,723.0,126.0,,-37.79309,145.14287,Eastern Metropolitan,9028,18.0,-0.7031802120141343,8,47,5,Rd,1
Doncaster East,4,house,1320000.0,SP,Jellis,2017-08-19,14.3,3109,4,3,2,654.0,126.0,,-37.79739,145.14671,Eastern Metropolitan,10999,11.454545454545455,-0.676923076923077,8,47,5,St,1
Doncaster East,3,house,1408000.0,S,Jellis,2017-08-19,14.3,3109,3,1,2,656.0,126.0,,-37.780809999999995,145.15861,Eastern Metropolitan,10999,18.0,-0.6777493606138107,8,47,5,Dr,1
other,4,house,1200000.0,PI,Barry,2017-08-19,16.1,3111,4,2,2,375.0,254.0,,-37.77559,145.17933,Eastern Metropolitan,4790,25.4,-0.19236883942766295,8,19,5,other,1
other,3,house,988000.0,S,Barry,2017-08-19,16.1,3111,3,2,2,243.0,150.0,,-37.78298,145.17682,Eastern Metropolitan,4790,18.75,-0.2366412213740458,8,5,5,Cl,1
other,3,house,1925000.0,S,Nelson,2017-08-19,8.9,3084,3,2,2,780.0,126.0,,-37.76617,145.05331999999999,Eastern Metropolitan,1651,15.75,-0.7218543046357616,8,47,5,Rd,1
other,3,house,875000.0,SP,Eview,2017-08-19,27.0,3196,3,1,3,694.0,136.0,,-38.03819,145.12443000000005,South-Eastern Metropolitan,2546,19.428571428571427,-0.672289156626506,8,42,5,Gr,1
Elsternwick,3,house,2105000.0,S,Biggin,2017-08-19,7.2,3185,3,2,1,346.0,180.0,,-37.88319,145.01142,Southern Metropolitan,4898,22.5,-0.3155893536121673,8,127,5,St,1
Elsternwick,4,house,2410000.0,PI,Biggin,2017-08-19,7.2,3185,4,2,1,390.0,120.0,,-37.88785,145.00795,Southern Metropolitan,4898,12.0,-0.5294117647058824,8,97,5,Rd,1
other,3,house,810000.0,VB,other,2017-08-19,18.0,3095,3,2,2,868.0,135.0,,-37.70659000000001,145.16345,Eastern Metropolitan,6990,16.875,-0.7308075772681955,8,37,5,St,1
other,6,house,1115000.0,S,Barry,2017-08-19,18.0,3095,6,3,4,966.0,332.0,,-37.68927,145.1491,Eastern Metropolitan,2346,22.133333333333333,-0.4884437596302003,8,27,5,Ct,1
Elwood,3,house,1380000.0,S,hockingstuart,2017-08-19,7.2,3184,3,1,2,1730.0,152.0,,-37.8797,144.99088999999995,Southern Metropolitan,8989,21.714285714285715,-0.8384697130712009,8,16,5,St,1
Epping,3,house,678000.0,S,hockingstuart,2017-08-19,19.6,3076,3,1,2,553.0,126.0,,-37.65701,145.02621000000005,Northern Metropolitan,10926,18.0,-0.6288659793814433,8,37,5,Dr,1
Epping,4,house,681000.0,S,Ray,2017-08-19,19.6,3076,4,2,2,647.0,126.0,,-37.64213,145.06141000000005,Northern Metropolitan,10926,12.6,-0.6739974126778784,8,47,5,other,1
Essendon,4,house,1600000.0,S,Nelson,2017-08-19,7.5,3040,4,4,3,543.0,259.0,,-37.74633,144.89643999999996,Western Metropolitan,9264,21.583333333333332,-0.3541147132169576,8,2,5,St,1
Fairfield,4,house,1280000.0,S,Jellis,2017-08-19,5.7,3078,4,2,2,485.0,133.0,,-37.77044,145.02465,Northern Metropolitan,2970,13.3,-0.56957928802589,8,97,5,St,1
Fawkner,4,house,874000.0,S,Brad,2017-08-19,13.1,3060,4,1,2,687.0,126.0,,-37.71879000000001,144.9651,Northern Metropolitan,5070,14.0,-0.6900369003690037,8,47,5,Pde,1
other,3,house,770000.0,S,Barry,2017-08-19,24.8,3156,3,1,0,720.0,126.0,,-37.87356,145.27515,Eastern Metropolitan,10788,18.0,-0.7021276595744681,8,47,5,Rd,1
other,4,house,875000.0,S,Noel,2017-08-19,24.8,3156,4,3,4,793.0,225.0,,-37.88793,145.27561,Eastern Metropolitan,10788,20.454545454545453,-0.5579567779960707,8,37,5,Ct,1
Fitzroy,1,townhouse,580000.0,VB,Nelson,2017-08-19,2.1,3065,1,1,1,782.0,67.0,,-37.796170000000004,144.97982,Northern Metropolitan,5825,22.333333333333332,-0.8421672555948174,8,19,5,St,1
Fitzroy,3,house,2478000.0,S,Nelson,2017-08-19,2.1,3065,3,2,2,205.0,106.0,,-37.79933,144.97932,Northern Metropolitan,5825,13.25,-0.3183279742765273,8,132,5,St,1
Flemington,3,townhouse,1017500.0,S,Jellis,2017-08-19,3.4,3031,3,2,2,459.0,153.0,,-37.78273,144.92358000000004,Northern Metropolitan,3593,19.125,-0.5,8,14,5,St,1
Footscray,2,house,942000.0,SP,Jas,2017-08-19,5.1,3011,2,1,1,241.0,91.0,,-37.79583,144.89406,Western Metropolitan,7570,18.2,-0.45180722891566266,8,102,5,Av,1
Footscray,3,house,1320000.0,S,Jas,2017-08-19,5.1,3011,3,2,0,495.0,126.0,,-37.796,144.88966000000005,Western Metropolitan,7570,15.75,-0.5942028985507246,8,47,5,St,1
other,3,house,550000.0,VB,Eview,2017-08-19,38.0,3199,3,2,1,539.0,126.0,,-38.144059999999996,145.16352,South-Eastern Metropolitan,17055,15.75,-0.6210526315789474,8,46,5,Cr,1
other,3,house,690000.0,S,Ray,2017-08-19,38.0,3199,3,2,2,595.0,126.0,,-38.16135,145.13374,South-Eastern Metropolitan,17055,15.75,-0.6504854368932039,8,47,5,Ct,1
Glen Iris,2,house,708000.0,S,Jellis,2017-08-19,7.3,3146,2,1,1,151.0,126.0,,-37.85156,145.07958,Southern Metropolitan,10412,25.2,-0.09025270758122744,8,47,5,St,1
Glen Iris,3,house,1300000.0,VB,Kay,2017-08-19,7.3,3146,3,1,2,403.0,124.0,,-37.855740000000004,145.09051000000005,Southern Metropolitan,10412,17.714285714285715,-0.5294117647058824,8,57,5,Rd,1
Glen Iris,3,house,1307500.0,S,Jellis,2017-08-19,7.3,3146,3,1,1,316.0,111.0,,-37.84782,145.05004,Southern Metropolitan,10412,15.857142857142858,-0.48009367681498827,8,77,5,Av,1
Glen Iris,3,house,1390000.0,PI,Jellis,2017-08-19,7.3,3146,3,2,1,303.0,150.0,,-37.85678,145.05555,Southern Metropolitan,10412,18.75,-0.33774834437086093,8,77,5,Rd,1
Glen Waverley,3,house,1310000.0,S,Harcourts,2017-08-19,16.7,3150,3,1,1,782.0,102.0,,-37.869409999999995,145.17108000000005,Eastern Metropolitan,15321,14.571428571428571,-0.7692307692307693,8,57,5,St,1
Glen Waverley,5,house,1285000.0,S,Ray,2017-08-19,16.7,3150,5,2,1,651.0,124.0,,-37.8656,145.15034,Eastern Metropolitan,15321,10.333333333333334,-0.68,8,47,5,St,1
Glen Waverley,4,house,1292000.0,S,Barry,2017-08-19,16.7,3150,4,2,2,768.0,169.0,,-37.89965,145.17135,Eastern Metropolitan,15321,16.9,-0.6392742796157951,8,47,5,Av,1
Glen Waverley,3,house,1300000.0,S,hockingstuart,2017-08-19,16.7,3150,3,2,3,733.0,126.0,,-37.89014,145.18268999999995,Eastern Metropolitan,15321,15.75,-0.7066356228172294,8,47,5,Dr,1
Glen Waverley,4,house,1155000.0,S,Biggin,2017-08-19,16.7,3150,4,1,1,654.0,126.0,,-37.897690000000004,145.16307,Eastern Metropolitan,15321,14.0,-0.676923076923077,8,47,5,Rd,1
Glenroy,4,house,831000.0,S,Ray,2017-08-19,11.2,3046,4,3,3,708.0,175.0,,-37.70317,144.91396,Northern Metropolitan,8870,15.909090909090908,-0.6036240090600227,8,10,5,Av,1
Glenroy,3,house,570000.0,S,YPA,2017-08-19,11.2,3046,3,1,1,308.0,93.0,,-37.69879,144.93354,Northern Metropolitan,8870,13.285714285714286,-0.5361596009975063,8,67,5,St,1
Glenroy,2,house,805000.0,SP,RW,2017-08-19,11.2,3046,2,1,4,712.0,82.0,,-37.69994000000001,144.93489,Northern Metropolitan,8870,16.4,-0.7934508816120907,8,47,5,Av,1
other,4,house,931000.0,S,Nelson,2017-08-19,12.9,3043,4,2,2,462.0,212.0,,-37.699529999999996,144.89941000000005,Western Metropolitan,1071,21.2,-0.37091988130563797,8,9,5,Cr,1
Hampton,5,house,2500000.0,S,hockingstuart,2017-08-19,13.8,3188,5,4,2,627.0,126.0,,-37.94109,145.00648,Southern Metropolitan,5454,9.0,-0.6653386454183267,8,47,5,St,1
Hawthorn,2,house,1600000.0,PI,Marshall,2017-08-19,5.3,3122,2,1,2,200.0,101.0,,-37.81789000000001,145.03948,Southern Metropolitan,11308,20.2,-0.3289036544850498,8,127,5,St,1
Hawthorn East,2,house,1700000.0,S,Jellis,2017-08-19,6.2,3123,2,1,1,223.0,126.0,,-37.82649,145.0483,Southern Metropolitan,6482,25.2,-0.27793696275071633,8,47,5,St,1
other,5,house,1825000.0,SP,Barry,2017-08-19,21.3,3135,5,3,2,779.0,126.0,,-37.83015,145.24171,Eastern Metropolitan,3794,9.692307692307692,-0.7215469613259669,8,42,5,Av,1
other,3,house,1000000.0,S,Philip,2017-08-19,21.3,3135,3,1,1,715.0,126.0,,-37.82707,145.22914,Eastern Metropolitan,3794,18.0,-0.7003567181926278,8,47,5,Ct,1
other,3,house,1080000.0,S,hockingstuart,2017-08-19,16.0,3190,3,1,2,652.0,126.0,,-37.95422,145.054,Southern Metropolitan,4794,18.0,-0.6760925449871465,8,47,5,St,1
other,3,house,2585000.0,S,Buxton,2017-08-19,16.0,3190,3,2,1,703.0,126.0,,-37.954570000000004,145.05387,Southern Metropolitan,4794,15.75,-0.6960193003618818,8,47,5,St,1
other,5,house,1225000.0,S,Buxton,2017-08-19,16.0,3190,5,2,2,506.0,210.0,,-37.94708,145.04056,Southern Metropolitan,4794,17.5,-0.4134078212290503,8,67,5,St,1
other,4,house,1111000.0,S,Barry,2017-08-19,18.0,3037,4,2,2,2002.0,126.0,,-37.69547,144.73018000000005,Western Metropolitan,5556,12.6,-0.881578947368421,8,47,5,other,1
other,3,house,478000.0,S,Barry,2017-08-19,18.0,3037,3,1,1,318.0,118.0,,-37.70388,144.75259,Western Metropolitan,5556,16.857142857142858,-0.45871559633027525,8,14,5,other,1
Hoppers Crossing,3,house,520000.0,S,other,2017-08-19,18.4,3029,3,1,2,538.0,112.0,,-37.88531,144.68431,Western Metropolitan,13830,16.0,-0.6553846153846153,8,37,5,Cr,1
other,4,house,650000.0,S,Stockdale,2017-08-19,14.0,3047,4,3,1,693.0,120.0,,-37.68196,144.90661,Northern Metropolitan,851,10.909090909090908,-0.7047970479704797,8,37,5,Cr,1
Keilor East,4,house,981000.0,S,Nelson,2017-08-19,11.7,3033,4,2,2,633.0,126.0,,-37.7393,144.86338999999995,Western Metropolitan,5629,12.6,-0.6679841897233202,8,47,5,Pl,1
Keilor East,3,house,1295000.0,S,Jellis,2017-08-19,11.7,3033,3,3,2,326.0,271.0,,-37.74009,144.87787,Western Metropolitan,5629,30.11111111111111,-0.09212730318257957,8,5,5,Av,1
Keilor East,4,house,1250000.0,S,Nelson,2017-08-19,11.7,3033,4,2,2,534.0,211.0,,-37.74514,144.87313,Western Metropolitan,5629,21.1,-0.43355704697986575,8,47,5,St,1
Keilor East,4,house,986000.0,S,Nelson,2017-08-19,11.7,3033,4,1,2,615.0,176.0,,-37.74127,144.86648,Western Metropolitan,5629,19.555555555555557,-0.5549936788874842,8,53,5,St,1
Keilor East,3,house,620000.0,PI,Nelson,2017-08-19,11.7,3033,3,2,1,292.0,113.0,,-37.74695,144.86625,Western Metropolitan,5629,14.125,-0.4419753086419753,8,4,5,other,1
Kensington,2,townhouse,841000.0,S,other,2017-08-19,3.4,3031,2,1,1,105.0,108.0,,-37.79244,144.92036000000004,Northern Metropolitan,5263,21.6,0.014084507042253521,8,12,5,other,1
Kew,3,house,2180000.0,S,Jellis,2017-08-19,5.4,3101,3,1,2,372.0,126.0,,-37.809459999999994,145.04251000000005,Southern Metropolitan,10331,18.0,-0.4939759036144578,8,112,5,St,1
Kew,4,house,4000000.0,S,Marshall,2017-08-19,5.4,3101,4,2,3,792.0,126.0,,-37.809259999999995,145.0331,Southern Metropolitan,10331,12.6,-0.7254901960784313,8,47,5,St,1
Kew,3,house,1775000.0,VB,Jellis,2017-08-19,5.4,3101,3,2,4,733.0,126.0,,-37.79398,145.03777,Southern Metropolitan,10331,15.75,-0.7066356228172294,8,47,5,Rd,1
Kew East,3,house,2118000.0,S,Nelson,2017-08-19,7.3,3102,3,2,2,664.0,188.0,,-37.79639,145.04595,Southern Metropolitan,2671,23.5,-0.5586854460093896,8,87,5,Av,1
other,3,house,710000.0,SP,McGrath,2017-08-19,26.0,3137,3,1,2,837.0,130.0,,-37.796820000000004,145.30467,Eastern Metropolitan,4654,18.571428571428573,-0.7311271975180972,8,57,5,other,1
other,3,house,780000.0,SP,McGrath,2017-08-19,26.0,3137,3,2,1,862.0,162.0,,-37.80212,145.33016999999995,Eastern Metropolitan,4654,20.25,-0.68359375,8,31,5,St,1
Lalor,3,house,700000.0,S,HAR,2017-08-19,16.3,3075,3,1,1,537.0,103.0,,-37.669579999999996,145.02941,Northern Metropolitan,8279,14.714285714285714,-0.678125,8,42,5,St,1
Maidstone,2,house,610000.0,PI,Sweeney,2017-08-19,6.4,3012,2,1,2,208.0,126.0,,-37.78865,144.88276000000005,Western Metropolitan,3873,25.2,-0.24550898203592814,8,47,5,Rd,1
Malvern East,3,house,2030000.0,S,Marshall,2017-08-19,8.4,3145,3,2,2,660.0,172.0,,-37.87939,145.0656,Southern Metropolitan,8801,21.5,-0.5865384615384616,8,77,5,Av,1
Malvern East,3,house,1800000.0,PI,Jellis,2017-08-19,8.4,3145,3,2,1,460.0,123.0,,-37.872409999999995,145.05103,Southern Metropolitan,8801,15.375,-0.5780445969125214,8,107,5,St,1
Maribyrnong,4,house,1500000.0,S,RW,2017-08-19,4.3,3032,4,2,2,650.0,174.0,,-37.77961,144.88586999999995,Western Metropolitan,4918,17.4,-0.5776699029126213,8,17,5,St,1
other,3,townhouse,1125000.0,PI,Buxton,2017-08-19,11.4,3204,3,2,2,305.0,126.0,,-37.90734000000001,145.03438,Southern Metropolitan,2397,15.75,-0.41531322505800466,8,47,5,Rd,1
other,3,house,460000.0,S,other,2017-08-19,29.8,3338,3,1,1,602.0,108.0,,-37.704840000000004,144.57261,Western Victoria,4718,15.428571428571429,-0.6957746478873239,8,37,5,St,1
other,3,townhouse,881000.0,S,Buxton,2017-08-19,20.0,3194,3,2,1,332.0,126.0,,-37.98001,145.07457,South-Eastern Metropolitan,6162,15.75,-0.4497816593886463,8,47,5,St,1
other,3,house,430000.0,SP,Harcourts,2017-08-19,25.9,3754,3,2,2,180.0,126.0,,-37.59827,145.07939,Northern Metropolitan,5812,15.75,-0.17647058823529413,8,47,5,Dr,1
other,3,house,547000.0,S,Ray,2017-08-19,25.9,3754,3,2,2,410.0,135.0,,-37.59665,145.08876999999995,Northern Metropolitan,5812,16.875,-0.5045871559633027,8,5,5,St,1
Mill Park,3,house,470000.0,S,Ray,2017-08-19,17.9,3082,3,1,1,290.0,126.0,,-37.6669,145.04234,Northern Metropolitan,10529,18.0,-0.3942307692307692,8,47,5,Cr,1
other,3,house,756000.0,S,Fletchers,2017-08-19,16.2,3094,3,1,2,204.0,102.0,,-37.72266,145.12171999999995,Eastern Metropolitan,3891,14.571428571428571,-0.3333333333333333,8,17,5,St,1
other,3,house,515000.0,S,Ray,2017-08-19,31.6,3796,3,1,0,915.0,101.0,,-37.78495,145.3919,Eastern Victoria,3532,14.428571428571429,-0.8011811023622047,8,47,5,Rd,1
Mount Waverley,4,house,1750000.0,SA,Jellis,2017-08-19,14.2,3149,4,2,2,570.0,126.0,,-37.87655,145.1401,Eastern Metropolitan,13366,12.6,-0.6379310344827587,8,47,5,Cr,1
Mount Waverley,4,house,1340000.0,S,Barry,2017-08-19,14.2,3149,4,2,2,800.0,160.0,,-37.88859,145.13335,Eastern Metropolitan,13366,16.0,-0.6666666666666666,8,47,5,St,1
Niddrie,3,townhouse,1150000.0,SP,Barry,2017-08-19,10.4,3042,3,2,1,317.0,210.0,,-37.74103,144.8851,Western Metropolitan,2291,26.25,-0.2030360531309298,8,5,5,St,1
other,3,house,1218000.0,S,Ray,2017-08-19,15.4,3131,3,1,1,757.0,125.0,,-37.82568,145.16752,Eastern Metropolitan,4973,17.857142857142858,-0.7165532879818595,8,64,5,St,1
Oakleigh South,2,house,955500.0,S,Ray,2017-08-19,15.5,3167,2,1,3,697.0,126.0,,-37.91698,145.11225,South-Eastern Metropolitan,3692,25.2,-0.6938031591737546,8,47,5,Rd,1
Ormond,3,house,1005500.0,S,Jellis,2017-08-19,11.4,3204,3,1,2,369.0,126.0,,-37.90286,145.05425,Southern Metropolitan,3578,18.0,-0.4909090909090909,8,47,5,Rd,1
Pascoe Vale,3,house,980000.0,S,Nelson,2017-08-19,8.5,3044,3,1,1,546.0,103.0,,-37.72208,144.93714,Northern Metropolitan,7485,14.714285714285714,-0.6825885978428351,8,67,5,Gr,1
Pascoe Vale,2,townhouse,585500.0,S,Nelson,2017-08-19,8.5,3044,2,1,1,100.0,105.0,,-37.7249,144.9474,Northern Metropolitan,7485,21.0,0.024390243902439025,8,5,5,St,1
Port Melbourne,3,house,1230000.0,S,RT,2017-08-19,3.5,3207,3,1,0,340.0,126.0,,-37.83674,144.9242,Southern Metropolitan,8648,18.0,-0.4592274678111588,8,47,5,Pde,1
Prahran,3,house,1390000.0,S,Marshall,2017-08-19,4.6,3181,3,2,1,125.0,0.0,,-37.85257,145.00296,Southern Metropolitan,7717,0.0,-1.0,8,15,5,Rd,1
Preston,3,house,961000.0,S,Nelson,2017-08-19,8.4,3072,3,1,2,529.0,144.0,,-37.75049,145.02098999999995,Northern Metropolitan,14577,20.571428571428573,-0.5720653789004457,8,47,5,St,1
Preston,3,house,1001000.0,S,Nelson,2017-08-19,8.4,3072,3,1,2,464.0,126.0,,-37.74503,145.01295,Northern Metropolitan,14577,18.0,-0.5728813559322034,8,47,5,St,1
Reservoir,3,house,876000.0,S,Barry,2017-08-19,12.0,3073,3,1,2,653.0,120.0,,-37.711420000000004,145.00377,Northern Metropolitan,21650,17.142857142857142,-0.6895213454075032,8,67,5,St,1
Reservoir,4,house,866000.0,S,HAR,2017-08-19,12.0,3073,4,2,4,576.0,150.0,,-37.69742,145.01604,Northern Metropolitan,21650,15.0,-0.5867768595041323,8,77,5,Av,1
Reservoir,3,house,775500.0,S,Ray,2017-08-19,12.0,3073,3,1,3,586.0,120.0,,-37.69983,145.02202,Northern Metropolitan,21650,17.142857142857142,-0.660056657223796,8,57,5,Av,1
Reservoir,4,house,920000.0,S,Ray,2017-08-19,12.0,3073,4,2,2,743.0,126.0,,-37.70848,145.03055,Northern Metropolitan,21650,12.6,-0.7100115074798619,8,47,5,Rd,1
other,3,house,400000.0,S,other,2017-08-19,20.6,3064,3,1,2,368.0,126.0,,-37.63693,144.92581,Northern Metropolitan,5833,18.0,-0.4898785425101215,8,47,5,Av,1
South Melbourne,3,house,1412000.0,SP,Marshall,2017-08-19,1.9,3205,3,1,2,128.0,130.0,,-37.837309999999995,144.95057,Southern Metropolitan,5943,18.571428571428573,0.007751937984496124,8,137,5,St,1
other,5,house,597000.0,S,Ray,2017-08-19,20.5,3752,5,3,2,582.0,175.0,,-37.62292,145.09507,Northern Metropolitan,7969,13.461538461538462,-0.5376486129458389,8,17,5,Rd,1
South Yarra,3,house,1400000.0,S,hockingstuart,2017-08-19,2.7,3141,3,2,2,462.0,126.0,,-37.84315,144.98596,Southern Metropolitan,14887,15.75,-0.5714285714285714,8,47,5,St,1
other,2,house,782500.0,S,other,2017-08-19,6.2,3015,2,1,1,243.0,126.0,,-37.82859000000001,144.87947,Western Metropolitan,1223,25.2,-0.3170731707317073,8,47,5,St,1
other,3,house,750000.0,VB,other,2017-08-19,22.2,3172,3,1,3,775.0,126.0,,-37.9748,145.15213,South-Eastern Metropolitan,4054,18.0,-0.7203107658157603,8,47,5,Ct,1
other,3,house,626000.0,S,YPA,2017-08-19,14.0,3021,3,1,2,557.0,138.0,,-37.734970000000004,144.7864,Western Metropolitan,14042,19.714285714285715,-0.6028776978417266,8,32,5,Rd,1
other,3,house,1000000.0,S,other,2017-08-19,8.2,3041,3,1,2,534.0,149.0,,-37.711059999999996,144.89427,Western Metropolitan,389,21.285714285714285,-0.5636896046852123,8,57,5,Cr,1
Sunbury,3,house,480500.0,S,other,2017-08-19,31.7,3429,3,1,1,664.0,126.0,,-37.56279,144.7304,Western Metropolitan,14092,18.0,-0.6810126582278481,8,47,5,Dr,1
Sunbury,3,house,431250.0,SP,other,2017-08-19,31.7,3429,3,2,2,650.0,126.0,,-37.58479000000001,144.71541000000005,Western Metropolitan,14092,15.75,-0.6752577319587629,8,47,5,Ct,1
Sunshine North,3,house,502500.0,S,Douglas,2017-08-19,10.5,3020,3,1,3,331.0,123.0,,-37.75962,144.82596,Western Metropolitan,4217,17.571428571428573,-0.4581497797356828,8,22,5,Dr,1
Sunshine West,3,house,650000.0,S,Douglas,2017-08-19,10.5,3020,3,1,1,650.0,117.0,,-37.78651,144.81357,Western Metropolitan,6763,16.714285714285715,-0.6949152542372882,8,52,5,St,1
Surrey Hills,5,house,1825000.0,S,Fletchers,2017-08-19,10.2,3127,5,3,2,368.0,126.0,,-37.83587,145.10914,Southern Metropolitan,5457,9.692307692307692,-0.4898785425101215,8,47,5,St,1
Surrey Hills,3,house,2567500.0,S,Fletchers,2017-08-19,10.2,3127,3,2,2,1004.0,126.0,,-37.83603,145.10596,Southern Metropolitan,5457,15.75,-0.7769911504424779,8,47,5,Rd,1
other,4,house,1150000.0,PI,Barry,2017-08-19,15.5,3106,4,2,2,779.0,185.0,,-37.75592,145.16605,Eastern Metropolitan,6202,18.5,-0.6161825726141079,8,37,5,Dr,1
Templestowe Lower,4,house,1280000.0,PI,Barry,2017-08-19,12.4,3107,4,2,2,887.0,195.0,,-37.77493,145.12547,Eastern Metropolitan,5420,19.5,-0.6395563770794824,8,47,5,Ct,1
Thornbury,2,house,1200000.0,S,Nelson,2017-08-19,7.0,3071,2,1,1,277.0,126.0,,-37.75802,145.00263999999999,Northern Metropolitan,8870,25.2,-0.3746898263027295,8,47,5,St,1
other,4,house,635000.0,S,other,2017-08-19,18.4,3029,4,2,2,512.0,126.0,,-37.83824,144.72101999999995,Western Metropolitan,5811,12.6,-0.6050156739811913,8,47,5,Cl,1
other,5,house,1300000.0,S,Noel,2017-08-19,17.2,3133,5,2,2,891.0,177.0,,-37.836909999999996,145.21268999999995,Eastern Metropolitan,4181,14.75,-0.6685393258426966,8,37,5,Rd,1
other,4,house,1138000.0,S,other,2017-08-19,17.2,3133,4,2,2,784.0,126.0,,-37.852109999999996,145.20174,Eastern Metropolitan,4280,12.6,-0.7230769230769231,8,47,5,Dr,1
other,5,house,1360000.0,S,Biggin,2017-08-19,17.2,3133,5,3,2,882.0,212.0,,-37.85995,145.18579,Eastern Metropolitan,4280,16.307692307692307,-0.6124314442413162,8,47,5,Ct,1
other,5,house,1300000.0,S,Biggin,2017-08-19,17.2,3133,5,2,2,786.0,126.0,,-37.86072,145.18489,Eastern Metropolitan,4280,10.5,-0.7236842105263158,8,47,5,Dr,1
Viewbank,4,house,1612000.0,S,Miles,2017-08-19,8.9,3084,4,2,2,1113.0,126.0,,-37.73106,145.10237,Eastern Metropolitan,2698,12.6,-0.7966101694915254,8,47,5,Cl,1
other,4,house,1150000.0,S,Harcourts,2017-08-19,14.7,3152,4,2,2,842.0,126.0,,-37.85733,145.22616000000005,Eastern Metropolitan,5424,12.6,-0.7396694214876033,8,47,5,Ct,1
other,5,house,1235000.0,S,Barry,2017-08-19,14.7,3152,5,3,2,634.0,294.0,,-37.886340000000004,145.21601,Eastern Metropolitan,7082,22.615384615384617,-0.36637931034482757,8,17,5,St,1
other,4,house,1600000.0,S,Barry,2017-08-19,21.1,3113,4,2,2,4168.0,126.0,,-37.746109999999994,145.17835,Eastern Metropolitan,2003,12.6,-0.9413134606427573,8,47,5,Ct,1
Watsonia,4,house,900000.0,SP,Nelson,2017-08-19,14.5,3087,4,1,1,670.0,126.0,,-37.71209,145.0757,Northern Metropolitan,2329,14.0,-0.6834170854271356,8,57,5,St,1
Werribee,3,house,490000.0,S,hockingstuart,2017-08-19,14.7,3030,3,2,2,536.0,141.0,,-37.90419,144.63761,Western Metropolitan,16166,17.625,-0.5834564254062038,8,27,5,Dr,1
