transaction_id;product_id;customer_id;transaction_date;online_order;order_status;brand;product_line;product_class;product_size;list_price;standard_cost
15106;67;1954;09.07.2017;;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
15107;98;315;17.11.2017;True;Approved;Trek Bicycles;Standard;high;medium;358,39;215,03
15108;11;3094;08.04.2017;False;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
15109;98;842;17.01.2017;True;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
15110;56;883;13.11.2017;False;Approved;OHM Cycles;Standard;medium;medium;183,86;137,90
15111;55;1644;20.09.2017;True;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
15112;100;825;06.02.2017;;Approved;Norco Bicycles;Road;medium;medium;1036,59;206,35
15113;46;3381;05.04.2017;True;Approved;Solex;Standard;low;medium;1289,85;74,51
15114;88;3296;13.03.2017;False;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
15115;92;1699;10.01.2017;;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
15116;9;2502;10.04.2017;False;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
15117;3;3215;25.03.2017;False;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
15118;26;1557;24.01.2017;False;Approved;WeareA2B;Standard;medium;medium;1992,93;762,63
15119;46;3386;07.10.2017;True;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
15120;52;1520;16.07.2017;True;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
15121;62;270;19.12.2017;True;Approved;Solex;Standard;medium;medium;478,16;298,72
15122;40;1801;01.06.2017;True;Approved;OHM Cycles;Standard;high;medium;1458,17;874,90
15123;85;3066;17.01.2017;True;Approved;WeareA2B;Standard;medium;medium;752,64;205,36
15124;9;1001;10.02.2017;False;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
15125;81;2587;29.08.2017;True;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
15126;19;1270;24.03.2017;False;Approved;OHM Cycles;Road;high;large;12,01;7,21
15127;56;1139;22.10.2017;True;Approved;OHM Cycles;Standard;medium;medium;183,86;137,90
15128;20;626;09.02.2017;False;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
15129;95;1068;17.01.2017;False;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
15130;40;3157;20.04.2017;True;Approved;OHM Cycles;Standard;high;medium;1458,17;874,90
15131;35;2899;30.11.2017;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
15132;41;3335;17.08.2017;False;Approved;Solex;Road;medium;medium;416,98;312,74
15133;86;2640;20.03.2017;True;Approved;OHM Cycles;Standard;medium;medium;235,63;125,07
15134;42;2633;20.01.2017;True;Approved;OHM Cycles;Road;medium;small;1810;1610,90
15135;91;409;17.05.2017;False;Approved;Solex;Standard;medium;medium;100,35;75,26
15136;89;1024;26.11.2017;False;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
15137;41;1178;16.11.2017;False;Approved;Solex;Road;medium;medium;416,98;312,74
15138;3;1022;01.01.2017;True;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
15139;96;315;16.03.2017;False;Approved;WeareA2B;Road;low;small;1172,78;1043,77
15140;52;704;26.08.2017;False;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
15141;29;525;29.06.2017;True;Approved;Norco Bicycles;Road;medium;medium;543,39;407,54
15142;77;1216;06.03.2017;False;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
15143;96;2072;02.07.2017;True;Approved;WeareA2B;Road;low;small;1172,78;1043,77
15144;96;1322;15.02.2017;False;Approved;WeareA2B;Road;low;small;1172,78;1043,77
15145;0;1237;05.05.2017;True;Approved;WeareA2B;Standard;medium;medium;60,34;45,26
15146;78;3420;09.03.2017;True;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
15147;22;1117;10.01.2017;False;Approved;WeareA2B;Standard;medium;medium;60,34;45,26
15148;0;3150;26.04.2017;False;Approved;;;;;1224,41;
15149;6;2670;20.06.2017;True;Approved;Solex;Standard;high;medium;748,17;448,90
15150;17;1741;27.10.2017;True;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
15151;13;3153;11.07.2017;False;Approved;Solex;Standard;medium;medium;1577,53;826,51
15152;15;2602;06.08.2017;True;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
15153;65;2151;08.05.2017;True;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
15154;43;560;04.11.2017;True;Approved;Solex;Standard;medium;medium;1151,96;649,49
15155;32;1727;28.08.2017;False;Approved;Giant Bicycles;Standard;high;medium;1179;707,40
15156;17;2672;26.11.2017;True;Approved;Solex;Standard;high;medium;1024,66;614,80
15157;98;2802;30.06.2017;True;Approved;Trek Bicycles;Standard;high;medium;358,39;215,03
15158;5;488;28.03.2017;True;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
15159;64;1052;29.12.2017;True;Approved;Giant Bicycles;Standard;high;small;1977,36;1759,85
15160;68;387;29.11.2017;True;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
15161;90;3377;14.10.2017;True;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
15162;97;463;13.03.2017;False;Approved;Solex;Standard;medium;large;202,62;151,96
15163;2;1929;17.09.2017;False;Approved;Solex;Standard;medium;medium;71,49;53,62
15164;34;1578;14.12.2017;False;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
15165;54;40;07.11.2017;;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
15166;0;3152;04.11.2017;True;Approved;WeareA2B;Standard;medium;medium;60,34;45,26
15167;99;747;25.11.2017;True;Approved;OHM Cycles;Standard;medium;medium;1227,34;770,89
15168;88;1258;08.11.2017;True;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
15169;0;598;01.07.2017;True;Approved;Trek Bicycles;Road;medium;medium;533,51;400,13
15170;99;638;16.05.2017;True;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
15171;7;1539;02.04.2017;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
15172;76;2371;28.09.2017;False;Approved;WeareA2B;Road;low;small;1172,78;1043,77
15173;31;461;01.11.2017;False;Approved;Giant Bicycles;Standard;medium;medium;230,91;173,18
15174;6;2705;25.10.2017;True;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
15175;27;2750;10.05.2017;True;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
15176;40;2505;14.02.2017;True;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
15177;64;3252;08.04.2017;True;Approved;Giant Bicycles;Standard;high;small;1977,36;1759,85
15178;12;303;13.09.2017;True;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
15179;5;1900;09.10.2017;True;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
15180;31;707;01.07.2017;False;Approved;Giant Bicycles;Standard;medium;medium;230,91;173,18
15181;44;2355;21.10.2017;False;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
15182;72;274;03.08.2017;False;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
15183;11;2677;01.02.2017;True;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
15184;63;2354;02.09.2017;False;Approved;Solex;Standard;medium;medium;1483,2;99,59
15185;58;1534;03.01.2017;False;Approved;OHM Cycles;Standard;medium;medium;912,52;141,40
15186;14;1287;24.10.2017;True;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
15187;11;1832;11.05.2017;True;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
15188;82;3;24.03.2017;False;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
15189;91;3345;20.06.2017;True;Approved;WeareA2B;Standard;low;medium;642,31;513,85
15190;1;362;30.12.2017;;Approved;Giant Bicycles;Touring;medium;large;1873,97;863,95
15191;65;1901;04.04.2017;True;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
15192;47;3131;04.08.2017;False;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
15193;9;752;10.12.2017;True;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
15194;98;984;19.07.2017;False;Approved;Trek Bicycles;Standard;high;medium;358,39;215,03
15195;34;2308;14.07.2017;True;Approved;Norco Bicycles;Road;high;large;774,53;464,72
15196;64;844;29.11.2017;True;Approved;Giant Bicycles;Standard;high;small;1977,36;1759,85
15197;88;652;10.10.2017;False;Approved;Norco Bicycles;Standard;high;small;1661,92;1479,11
15198;89;89;26.12.2017;True;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
15199;85;2750;02.03.2017;True;Approved;WeareA2B;Standard;medium;medium;1228,07;400,91
15200;22;714;01.08.2017;True;Approved;Solex;Standard;medium;medium;575,27;431,45
15201;78;2356;06.08.2017;True;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
15202;35;2753;21.08.2017;False;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
15203;42;1162;20.03.2017;True;Approved;OHM Cycles;Road;medium;small;1810;1610,90
15204;94;2523;09.02.2017;True;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
15205;87;123;01.01.2017;False;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
15206;67;322;11.01.2017;False;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
15207;100;1171;26.11.2017;False;Approved;Norco Bicycles;Road;medium;medium;1036,59;206,35
15208;7;1508;10.01.2017;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
15209;70;3317;04.10.2017;True;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
15210;59;1028;22.12.2017;True;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
15211;2;3169;13.07.2017;True;Approved;Solex;Standard;medium;medium;71,49;53,62
15212;70;328;20.07.2017;True;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
15213;77;2227;20.11.2017;True;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
15214;65;1985;22.04.2017;True;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
15215;47;1225;02.11.2017;True;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
15216;38;1793;13.06.2017;False;Approved;Solex;Standard;medium;medium;1577,53;826,51
15217;0;2203;24.02.2017;True;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
15218;66;2131;26.08.2017;True;Approved;Giant Bicycles;Road;low;small;590,26;525,33
15219;15;660;25.10.2017;False;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
15220;93;1594;23.02.2017;True;Approved;WeareA2B;Standard;medium;medium;1065,03;230,09
15221;64;2751;22.08.2017;True;Approved;Giant Bicycles;Standard;high;small;1977,36;1759,85
15222;5;2837;08.02.2017;False;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
15223;60;1374;02.10.2017;False;Approved;Giant Bicycles;Standard;high;small;1977,36;1759,85
15224;67;1501;02.03.2017;False;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
15225;31;574;14.02.2017;True;Approved;Giant Bicycles;Standard;medium;medium;230,91;173,18
15226;78;700;15.09.2017;False;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
15227;74;3425;25.01.2017;True;Approved;WeareA2B;Standard;medium;medium;1228,07;400,91
15228;47;2253;07.10.2017;False;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
15229;41;1820;25.11.2017;True;Approved;Solex;Road;medium;medium;416,98;312,74
15230;78;3482;01.03.2017;True;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
15231;4;1441;25.07.2017;False;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
15232;12;2871;01.03.2017;False;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
15233;7;1102;04.07.2017;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
15234;45;3105;17.05.2017;False;Approved;Solex;Standard;medium;medium;441,49;84,99
15235;10;3103;09.10.2017;False;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
15236;71;3113;17.05.2017;False;Approved;Solex;Standard;high;large;1842,92;1105,75
15237;10;2290;19.04.2017;True;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
15238;83;1779;18.08.2017;True;Approved;Solex;Touring;medium;large;2083,94;675,03
15239;40;2167;08.08.2017;True;Approved;OHM Cycles;Standard;high;medium;1458,17;874,90
15240;64;663;16.09.2017;True;Approved;Trek Bicycles;Standard;medium;large;1469,44;596,55
15241;73;239;07.07.2017;False;Approved;Solex;Standard;medium;medium;1945,43;333,18
15242;95;678;09.01.2017;;Approved;OHM Cycles;Touring;low;medium;1073,07;933,84
15243;36;2909;26.08.2017;True;Approved;Solex;Standard;low;medium;1289,85;74,51
15244;98;1111;10.12.2017;False;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
15245;83;2450;22.02.2017;True;Approved;Solex;Touring;medium;large;2083,94;675,03
15246;3;2103;14.09.2017;True;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
15247;76;1964;04.06.2017;False;Approved;WeareA2B;Standard;low;medium;642,31;513,85
15248;75;1037;18.03.2017;False;Approved;Giant Bicycles;Touring;medium;large;1873,97;863,95
15249;53;1415;18.07.2017;False;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
15250;72;1947;08.02.2017;False;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
15251;71;1158;07.09.2017;True;Approved;Solex;Standard;high;large;1842,92;1105,75
15252;15;1102;07.01.2017;False;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
15253;70;2379;18.02.2017;False;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
15254;73;3280;25.03.2017;False;Approved;Solex;Standard;medium;medium;1945,43;333,18
15255;0;891;27.08.2017;True;Approved;Norco Bicycles;Road;medium;medium;543,39;407,54
15256;65;363;29.04.2017;False;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
15257;80;1329;26.12.2017;True;Approved;OHM Cycles;Touring;low;medium;1073,07;933,84
15258;62;73;29.05.2017;False;Approved;Solex;Standard;medium;medium;478,16;298,72
15259;8;89;13.11.2017;True;Approved;Solex;Road;medium;small;1703,52;1516,13
15260;77;800;06.10.2017;False;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
15261;47;3421;27.11.2017;True;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
15262;1;41;24.01.2017;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
15263;5;1342;02.03.2017;False;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
15264;72;1548;26.03.2017;False;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
15265;90;3263;08.01.2017;True;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
15266;27;2591;04.04.2017;True;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
15267;28;2421;27.05.2017;False;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
15268;0;1830;07.10.2017;False;Approved;;;;;1535,84;
15269;78;1336;26.08.2017;True;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
15270;3;195;30.12.2017;False;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
15271;15;261;02.01.2017;False;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
15272;63;1642;24.05.2017;True;Approved;Solex;Standard;medium;medium;1483,2;99,59
15273;47;2663;01.07.2017;True;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
15274;61;1993;24.12.2017;;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
15275;13;2294;10.02.2017;False;Approved;Solex;Standard;medium;medium;1163,89;589,27
15276;87;2901;23.07.2017;True;Approved;Giant Bicycles;Standard;high;medium;1179;707,40
15277;34;989;05.12.2017;False;Approved;Norco Bicycles;Road;high;large;774,53;464,72
15278;94;1804;12.04.2017;True;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
15279;95;188;15.12.2017;True;Approved;OHM Cycles;Touring;low;medium;1073,07;933,84
15280;35;2960;03.10.2017;True;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
15281;38;417;02.07.2017;False;Approved;Solex;Standard;medium;medium;1577,53;826,51
15282;32;2313;09.11.2017;False;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
15283;23;2716;21.07.2017;True;Approved;Norco Bicycles;Mountain;low;small;688,63;612,88
15284;82;1287;19.02.2017;True;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
15285;86;1776;16.07.2017;False;Approved;OHM Cycles;Standard;medium;medium;235,63;125,07
15286;8;911;08.06.2017;True;Approved;Solex;Road;medium;small;1703,52;1516,13
15287;68;596;25.09.2017;False;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
15288;18;1297;10.01.2017;True;Approved;Solex;Standard;medium;medium;575,27;431,45
15289;62;2456;03.06.2017;True;Approved;Solex;Standard;medium;medium;478,16;298,72
15290;95;2178;04.10.2017;True;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
15291;28;25;01.04.2017;True;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
15292;40;344;01.05.2017;False;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
15293;31;1644;24.01.2017;False;Approved;Giant Bicycles;Standard;medium;medium;230,91;173,18
15294;100;3350;02.05.2017;False;Approved;Norco Bicycles;Road;medium;medium;1036,59;206,35
15295;25;655;14.05.2017;True;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
15296;66;2647;08.11.2017;False;Approved;Solex;Standard;medium;medium;1163,89;589,27
15297;36;1805;17.02.2017;True;Approved;Solex;Standard;low;medium;945,04;507,58
15298;100;999;23.06.2017;True;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
15299;19;2919;23.04.2017;True;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
15300;25;3068;07.10.2017;True;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
15301;5;2483;22.10.2017;True;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
15302;44;374;21.07.2017;False;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
15303;0;2109;17.02.2017;True;Approved;WeareA2B;Standard;medium;small;175,89;131,92
15304;63;3160;09.04.2017;;Approved;Solex;Standard;medium;medium;1483,2;99,59
15305;42;3254;26.03.2017;True;Approved;OHM Cycles;Road;medium;small;1810;1610,90
15306;17;2765;05.06.2017;False;Approved;Solex;Standard;high;medium;1024,66;614,80
15307;70;3468;11.09.2017;True;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
15308;72;1082;26.03.2017;True;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
15309;43;3103;06.03.2017;False;Approved;Solex;Standard;medium;medium;1151,96;649,49
15310;100;444;08.11.2017;False;Approved;Norco Bicycles;Road;medium;medium;1036,59;206,35
15311;48;600;13.02.2017;True;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
15312;70;737;20.07.2017;False;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
15313;86;2608;13.10.2017;True;Approved;OHM Cycles;Standard;medium;medium;235,63;125,07
15314;96;307;18.03.2017;False;Approved;WeareA2B;Road;low;small;1172,78;1043,77
15315;4;648;03.11.2017;True;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
15316;0;2955;05.04.2017;False;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
15317;90;3184;30.04.2017;True;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
15318;31;932;27.12.2017;True;Approved;Giant Bicycles;Standard;medium;medium;230,91;173,18
15319;2;520;05.12.2017;False;Approved;Solex;Standard;medium;medium;71,49;53,62
15320;17;377;22.01.2017;False;Approved;Solex;Standard;high;medium;1024,66;614,80
15321;73;1551;07.07.2017;False;Approved;Solex;Standard;medium;medium;1945,43;333,18
15322;99;2501;01.05.2017;False;Approved;OHM Cycles;Standard;medium;medium;1227,34;770,89
15323;60;884;01.12.2017;False;Approved;Giant Bicycles;Standard;high;small;1977,36;1759,85
15324;95;2134;14.07.2017;False;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
15325;62;1832;07.10.2017;False;Approved;Solex;Standard;medium;medium;478,16;298,72
15326;6;2214;21.08.2017;False;Approved;Solex;Standard;high;medium;748,17;448,90
15327;0;3028;10.02.2017;True;Approved;Solex;Standard;medium;medium;441,49;84,99
15328;87;3177;24.09.2017;False;Approved;Giant Bicycles;Standard;high;medium;1179;707,40
15329;77;1625;28.07.2017;True;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
